x,y,PanCK+,CAIX+,Pimo+,Necrosis,Celltype
2328.96,3795.41,1,0,0,0,CD68
2329.00,530.38,1,0,1,0,CD68
2331.22,569.03,1,0,1,0,CD68
2327.30,1898.61,0,0,0,0,CD68
2332.58,2589.58,1,0,0,0,CD68
2333.32,2928.82,0,0,0,0,CD68
2330.10,3191.05,0,0,0,0,CD68
2328.65,3393.03,1,0,1,0,CD68
2328.96,3570.74,1,0,1,0,CD68
2332.47,671.32,1,0,1,0,CD68
2333.31,695.14,1,0,1,0,CD68
2337.03,2164.55,0,0,0,0,CD68
2334.69,2563.75,0,0,0,0,CD68
2335.37,3601.10,1,0,1,0,CD68
2337.57,3702.67,1,0,0,0,CD68
2338.78,2984.87,0,0,0,0,CD68
2346.98,4192.62,1,0,0,0,CD68
2348.93,3669.88,1,0,0,0,CD68
2345.28,154.71,1,0,0,0,CD68
2341.97,417.58,1,0,1,0,CD68
2344.52,1248.79,0,0,0,0,CD68
2343.94,1952.78,0,0,0,0,CD68
2346.51,2856.03,1,0,0,0,CD68
2359.74,3361.84,1,0,0,0,CD68
2344.50,3640.75,1,0,0,0,CD68
2345.39,442.88,1,0,1,0,CD68
2344.44,1380.38,0,0,0,0,CD68
2354.53,3757.83,0,0,0,0,CD68
2348.31,2368.66,0,0,0,0,CD68
2347.51,359.59,1,0,1,0,CD68
2348.95,899.40,1,0,0,0,CD68
2351.66,1916.33,0,0,0,0,CD68
2351.35,2253.69,0,0,0,0,CD68
2347.87,2452.69,0,0,0,0,CD68
2352.34,4353.08,1,0,0,0,CD68
2353.37,3201.99,0,0,0,0,CD68
2351.27,88.06,1,0,0,0,CD68
2363.19,2978.10,0,0,0,0,CD68
2350.75,3726.06,1,0,0,0,CD68
2353.62,4119.33,0,0,0,0,CD68
2352.66,4214.85,1,0,0,0,CD68
2352.53,4473.87,1,0,0,0,CD68
2357.83,2126.12,0,0,0,0,CD68
2356.46,1170.70,1,0,0,0,CD68
2365.10,182.38,1,0,0,0,CD68
2358.94,2348.40,0,0,0,0,CD68
2368.17,2388.40,0,0,0,0,CD68
2358.67,2485.60,0,0,0,0,CD68
2361.25,2831.79,1,0,0,0,CD68
2359.88,3525.07,0,0,0,0,CD68
2367.35,2000.54,0,0,0,0,CD68
2362.14,2313.40,0,0,0,0,CD68
2363.25,2415.21,0,0,0,0,CD68
2366.60,1092.44,1,0,0,0,CD68
2364.37,1469.29,0,0,0,0,CD68
2364.17,2267.99,0,0,0,0,CD68
2365.77,2288.18,0,0,0,0,CD68
2362.09,3240.16,0,0,1,0,CD68
2361.67,3258.21,0,0,0,0,CD68
2365.47,3335.69,1,0,0,0,CD68
2366.13,3689.26,1,0,0,0,CD68
2367.88,1221.75,0,0,0,0,CD68
2370.61,2449.53,1,0,0,0,CD68
2371.59,3631.37,1,0,1,0,CD68
2367.49,4008.79,1,0,1,0,CD68
2375.55,2664.83,1,0,0,0,CD68
2370.58,1959.00,0,0,0,0,CD68
2369.64,2577.59,1,0,0,0,CD68
2378.94,2141.64,0,0,0,0,CD68
2375.01,1354.71,1,1,0,0,CD68
2378.72,2094.02,0,0,0,0,CD68
2373.88,2234.43,0,0,0,0,CD68
2381.54,2543.16,1,0,0,0,CD68
2377.36,3730.95,1,0,0,0,CD68
2373.32,4219.73,1,0,0,0,CD68
2382.27,3701.42,1,0,0,0,CD68
2379.39,2319.90,0,0,0,0,CD68
2385.06,629.73,1,0,1,0,CD68
2383.96,874.89,1,0,0,0,CD68
2383.92,1178.58,1,0,0,0,CD68
2382.18,2071.18,0,0,0,0,CD68
2385.10,2792.77,1,0,0,0,CD68
2379.47,3145.55,0,0,0,0,CD68
2390.69,3825.25,1,0,0,0,CD68
2382.93,4002.35,1,0,1,0,CD68
2383.32,2341.39,0,1,0,0,CD68
2385.82,3462.61,1,0,1,0,CD68
2387.06,1136.99,0,0,0,0,CD68
2387.26,1503.17,0,0,0,0,CD68
2386.19,2269.66,0,0,0,0,CD68
2385.72,2907.46,0,0,0,0,CD68
2393.96,588.19,1,0,1,0,CD68
2391.35,1475.13,0,0,0,0,CD68
2404.22,1554.76,1,0,0,0,CD68
2390.95,2198.00,0,0,0,0,CD68
2390.17,3655.20,1,0,1,0,CD68
2396.66,4139.37,0,0,0,0,CD68
2392.59,295.03,1,0,1,0,CD68
2392.60,765.45,1,0,0,0,CD68
2393.92,1453.32,0,0,0,0,CD68
2391.43,2408.97,0,0,0,0,CD68
2408.71,2951.66,0,0,0,0,CD68
2400.45,4479.24,1,0,0,0,CD68
2396.73,1317.00,0,0,0,0,CD68
2396.14,1980.63,0,0,0,0,CD68
2407.13,3810.18,1,0,0,0,CD68
2398.65,1298.54,0,0,0,0,CD68
2397.13,2433.40,0,0,0,0,CD68
2402.22,3921.96,1,0,1,0,CD68
2403.41,1064.36,1,0,0,0,CD68
2404.19,4106.59,1,0,1,0,CD68
2403.13,2461.40,0,0,0,0,CD68
2403.13,3632.99,1,0,1,0,CD68
2405.09,4058.98,1,0,0,0,CD68
2407.44,1966.23,0,0,0,0,CD68
2403.36,2404.57,0,0,0,0,CD68
2406.26,2649.91,1,0,0,0,CD68
2405.42,2757.08,1,0,0,0,CD68
2410.61,799.35,1,0,0,0,CD68
2409.44,1379.81,1,0,0,0,CD68
2405.50,1808.52,0,0,0,0,CD68
2407.90,2774.06,1,0,0,0,CD68
2414.37,346.76,1,0,1,0,CD68
2413.35,516.09,1,0,0,0,CD68
2408.14,2034.30,0,0,0,0,CD68
2413.84,2742.74,1,0,1,0,CD68
2414.76,1788.88,0,0,0,0,CD68
2413.95,441.80,1,0,0,0,CD68
2413.78,1315.34,0,0,0,0,CD68
2420.34,2448.00,0,0,0,0,CD68
2420.09,313.37,1,0,1,0,CD68
2428.74,2201.37,0,0,0,0,CD68
2425.36,1243.82,0,0,0,0,CD68
2425.22,879.92,1,0,0,0,CD68
2419.01,3702.81,1,0,0,0,CD68
2425.37,2996.89,0,0,0,0,CD68
2423.74,3082.40,1,0,0,0,CD68
2427.35,1429.41,0,0,0,0,CD68
2433.21,161.17,1,0,0,0,CD68
2433.95,1549.85,1,0,0,0,CD68
2424.42,1916.18,0,0,0,0,CD68
2430.42,2566.43,1,0,0,0,CD68
2426.98,2768.79,1,0,0,0,CD68
2426.33,3295.39,0,0,0,0,CD68
2436.67,3450.12,1,0,1,0,CD68
2427.77,3845.99,1,0,1,0,CD68
2429.76,2062.57,0,0,0,0,CD68
2432.70,537.42,1,0,1,0,CD68
2432.06,1947.34,0,0,0,0,CD68
2430.98,1993.06,0,0,0,0,CD68
2432.51,2088.39,0,0,0,0,CD68
2431.22,4021.75,1,0,0,0,CD68
2434.57,4276.95,0,0,0,0,CD68
2433.06,402.44,1,0,0,0,CD68
2435.52,1214.77,0,0,0,0,CD68
2440.16,2536.09,0,0,0,0,CD68
2440.88,2797.16,1,0,0,0,CD68
2442.14,3195.44,0,0,0,0,CD68
2438.05,1599.46,0,0,0,0,CD68
2447.05,2778.25,1,0,0,0,CD68
2452.26,3775.95,1,0,0,0,CD68
2440.44,1206.92,0,0,0,0,CD68
2444.10,1524.24,1,0,1,0,CD68
2443.51,2040.71,0,0,0,0,CD68
2441.92,3139.90,0,0,0,0,CD68
2440.24,3253.61,0,0,0,0,CD68
2447.41,1471.74,0,0,1,0,CD68
2443.45,1495.29,1,0,1,0,CD68
2443.37,2111.67,0,0,0,0,CD68
2446.28,2051.85,0,0,0,0,CD68
2445.30,4095.43,1,0,0,0,CD68
2451.65,260.19,1,0,0,0,CD68
2452.03,526.72,1,0,1,0,CD68
2449.75,641.15,1,0,1,0,CD68
2453.47,874.41,1,0,1,0,CD68
2447.92,2290.92,0,0,0,0,CD68
2450.11,2444.23,0,0,0,0,CD68
2452.94,3332.22,1,0,0,0,CD68
2451.26,3475.97,1,0,1,0,CD68
2451.66,4224.64,1,0,0,0,CD68
2450.23,1586.77,0,0,0,0,CD68
2453.17,237.16,1,0,0,0,CD68
2453.90,3118.97,0,0,0,0,CD68
2460.05,2078.46,0,0,0,0,CD68
2459.95,4492.74,1,0,0,0,CD68
2457.01,1179.06,0,0,0,0,CD68
2458.00,1978.06,0,0,0,0,CD68
2461.04,3042.88,0,0,0,0,CD68
2466.35,3214.37,0,0,0,0,CD68
2462.07,3998.74,1,0,1,0,CD68
2462.00,52.56,1,0,0,0,CD68
2463.41,64.51,1,0,0,0,CD68
2459.82,439.15,1,0,0,0,CD68
2459.81,467.41,1,0,0,0,CD68
2462.14,2057.09,0,0,0,0,CD68
2461.11,2371.13,0,0,0,0,CD68
2465.90,3086.75,0,0,0,0,CD68
2462.89,3134.20,0,0,0,0,CD68
2467.97,2510.07,0,0,0,0,CD68
2471.01,4057.64,1,0,1,0,CD68
2471.81,3816.27,1,0,0,0,CD68
2475.87,3164.05,1,0,0,0,CD68
2481.91,3391.14,1,0,0,0,CD68
2475.38,3703.51,1,0,0,0,CD68
2478.33,3297.15,0,0,0,0,CD68
2483.87,4021.20,1,0,0,0,CD68
2482.10,2111.78,0,0,0,0,CD68
2479.64,2414.95,0,0,0,0,CD68
2481.97,1887.03,0,0,0,0,CD68
2483.05,3224.27,0,0,0,0,CD68
2494.33,3343.82,1,0,0,0,CD68
2488.26,3754.40,0,0,0,0,CD68
2490.83,267.15,1,0,0,0,CD68
2488.86,187.45,1,0,0,0,CD68
2486.08,385.08,1,0,1,0,CD68
2487.56,1220.74,0,1,0,0,CD68
2488.81,1260.49,0,0,0,0,CD68
2488.53,2498.24,0,0,0,0,CD68
2495.18,2528.23,0,0,0,0,CD68
2485.44,3192.96,0,0,0,0,CD68
2491.06,42.06,1,0,0,0,CD68
2490.61,644.31,1,0,1,0,CD68
2487.96,1163.67,0,0,0,0,CD68
2490.14,1285.02,0,0,0,0,CD68
2489.41,1652.89,0,0,0,0,CD68
2493.63,2341.80,0,0,0,0,CD68
2491.47,2595.25,0,0,0,0,CD68
2495.55,2694.66,1,0,0,0,CD68
2496.38,3254.70,0,0,0,0,CD68
2493.46,3178.96,0,0,0,0,CD68
2499.22,620.49,1,0,1,0,CD68
2497.21,3068.80,0,0,0,0,CD68
2496.65,3030.38,0,0,0,0,CD68
2498.08,3653.08,1,0,1,0,CD68
2502.59,2562.23,0,0,0,0,CD68
2501.49,1745.16,0,0,0,0,CD68
2502.91,3199.45,0,0,0,0,CD68
2506.57,4413.29,1,0,1,0,CD68
2500.87,1534.23,0,0,0,0,CD68
2503.17,113.24,0,0,0,0,CD68
2509.98,882.76,1,0,1,0,CD68
2503.94,2989.21,0,0,0,0,CD68
2506.14,3175.96,0,0,0,0,CD68
2511.79,3449.52,1,0,1,0,CD68
2510.46,43.58,1,0,0,0,CD68
2507.70,3277.55,1,0,0,0,CD68
2511.02,3819.55,1,0,0,0,CD68
2508.77,1600.29,0,1,0,0,CD68
2511.83,2808.47,1,0,0,0,CD68
2516.11,767.68,1,0,0,0,CD68
2511.19,1258.64,0,0,0,0,CD68
2511.97,3707.81,1,0,0,0,CD68
2516.04,4076.73,1,0,1,0,CD68
2522.31,3351.73,1,0,0,0,CD68
2518.26,1458.07,0,0,0,0,CD68
2518.95,79.15,0,0,0,0,CD68
2525.05,963.11,1,0,0,0,CD68
2518.01,1549.69,0,0,0,0,CD68
2519.91,1926.51,0,0,0,0,CD68
2517.70,2022.52,0,0,0,0,CD68
2520.93,2348.19,1,0,0,0,CD68
2517.89,3168.73,0,0,0,0,CD68
2517.59,3879.08,1,0,1,0,CD68
2520.08,2776.90,1,0,0,0,CD68
2519.29,3100.10,0,0,0,0,CD68
2526.99,1425.81,0,0,0,0,CD68
2520.04,1684.71,0,0,0,0,CD68
2526.61,3325.45,1,0,0,0,CD68
2524.27,3653.91,1,0,0,0,CD68
2530.55,3745.23,1,0,0,0,CD68
2530.54,3984.75,1,0,1,0,CD68
2524.10,1862.88,0,0,0,0,CD68
2522.20,1251.45,0,0,0,0,CD68
2522.87,1885.61,0,0,0,0,CD68
2527.03,3205.81,0,0,0,0,CD68
2523.51,4166.74,0,0,0,0,CD68
2525.06,46.30,1,0,0,0,CD68
2526.62,717.11,1,0,0,0,CD68
2530.13,797.53,1,0,1,0,CD68
2528.10,816.60,1,0,1,0,CD68
2528.78,3828.65,1,0,0,0,CD68
2530.58,1219.54,0,0,0,0,CD68
2529.65,2270.68,0,0,0,0,CD68
2534.39,2665.32,1,0,0,0,CD68
2529.74,3092.83,0,0,0,0,CD68
2535.03,200.50,0,0,0,0,CD68
2532.80,692.61,1,0,0,0,CD68
2532.47,756.56,0,0,0,0,CD68
2535.49,1726.02,0,0,0,0,CD68
2538.22,2705.61,1,0,1,0,CD68
2537.82,3766.55,1,0,0,0,CD68
2537.15,779.19,1,0,0,0,CD68
2537.63,1865.48,0,0,0,0,CD68
2537.98,3225.10,0,0,0,0,CD68
2535.30,2042.43,0,0,0,0,CD68
2537.88,575.38,1,0,1,0,CD68
2537.36,2055.76,0,0,0,0,CD68
2539.94,4134.01,1,0,1,0,CD68
2541.08,3092.12,0,0,0,0,CD68
2546.32,3691.44,1,0,0,0,CD68
2545.62,2913.99,0,0,0,0,CD68
2547.16,3147.08,0,0,0,0,CD68
2542.67,3885.70,1,0,0,0,CD68
2560.19,1012.19,0,0,0,0,CD68
2543.27,2489.41,0,0,0,0,CD68
2551.15,2156.07,0,0,0,0,CD68
2546.80,3246.59,0,0,0,0,CD68
2550.32,2616.66,0,0,0,0,CD68
2552.94,3745.88,0,0,0,0,CD68
2554.43,568.73,1,0,1,0,CD68
2553.28,814.38,1,0,1,0,CD68
2551.35,2116.08,0,0,0,0,CD68
2552.46,2181.88,0,0,0,0,CD68
2554.36,2846.00,1,0,0,0,CD68
2557.24,3658.43,1,0,0,0,CD68
2561.07,3213.67,0,0,0,0,CD68
2561.64,77.96,1,0,0,0,CD68
2553.72,1413.89,0,0,0,0,CD68
2554.98,1885.13,1,0,0,0,CD68
2554.00,2071.00,0,0,0,0,CD68
2556.56,2268.99,0,0,0,0,CD68
2555.39,3547.04,1,0,0,0,CD68
2556.65,56.11,1,0,0,0,CD68
2560.70,1965.08,0,0,0,0,CD68
2572.01,3879.43,1,0,0,0,CD68
2564.21,4013.54,1,0,1,0,CD68
2557.61,4265.55,1,0,0,0,CD68
2563.62,684.17,1,0,1,0,CD68
2561.68,251.48,1,0,0,0,CD68
2563.46,801.72,0,0,1,0,CD68
2564.09,852.54,1,0,0,0,CD68
2567.21,4072.91,1,0,0,0,CD68
2573.82,4231.91,1,0,1,0,CD68
2572.95,898.79,1,0,1,0,CD68
2573.65,976.77,1,0,0,0,CD68
2571.76,2022.69,0,0,0,0,CD68
2572.24,2105.18,0,0,0,0,CD68
2569.32,2215.45,0,0,0,0,CD68
2571.16,1114.66,0,0,0,0,CD68
2572.28,2690.56,1,0,0,0,CD68
2577.05,3126.41,0,0,0,0,CD68
2575.38,3500.93,1,0,0,0,CD68
2581.56,3553.64,1,0,0,0,CD68
2576.43,4297.61,1,0,0,0,CD68
2574.93,2082.99,0,0,0,0,CD68
2584.78,69.91,1,0,0,0,CD68
2577.81,4494.34,1,0,0,0,CD68
2582.05,1772.24,1,0,0,0,CD68
2581.96,4412.26,1,0,0,0,CD68
2583.23,3749.07,1,0,0,0,CD68
2584.22,2124.11,0,0,0,0,CD68
2582.59,4120.81,1,0,1,0,CD68
2593.13,1882.25,1,0,1,0,CD68
2584.70,1608.63,0,0,0,0,CD68
2583.91,2220.53,0,0,0,0,CD68
2590.68,3637.16,0,0,0,0,CD68
2585.31,2463.00,0,0,0,0,CD68
2590.56,3278.16,0,0,0,0,CD68
2586.14,742.95,1,0,0,0,CD68
2588.48,1101.37,0,0,0,0,CD68
2592.29,3772.03,1,0,0,0,CD68
2588.14,3057.48,0,0,0,0,CD68
2592.33,3212.04,0,0,0,0,CD68
2590.11,2671.23,0,0,0,0,CD68
2593.03,4050.91,1,0,0,0,CD68
2593.62,114.83,1,0,0,0,CD68
2592.37,1305.25,0,0,0,0,CD68
2603.42,2031.43,0,0,0,0,CD68
2592.85,2096.31,0,0,0,0,CD68
2596.29,2990.88,0,0,0,0,CD68
2598.31,2053.52,0,0,0,0,CD68
2595.33,3662.14,1,0,0,0,CD68
2601.93,3988.64,1,0,1,0,CD68
2598.79,4110.30,1,0,1,0,CD68
2606.38,979.84,1,0,0,0,CD68
2603.81,1547.21,0,0,0,0,CD68
2600.15,2649.43,0,0,0,0,CD68
2609.22,697.02,1,0,1,0,CD68
2605.17,748.58,1,0,0,0,CD68
2601.61,1074.09,0,0,0,0,CD68
2602.79,1376.25,0,0,0,0,CD68
2607.20,130.80,1,0,0,0,CD68
2606.30,1991.54,0,0,0,0,CD68
2604.11,2126.64,0,0,0,0,CD68
2607.49,2063.87,0,0,0,0,CD68
2621.62,3467.19,1,0,0,0,CD68
2611.00,3034.58,0,0,0,0,CD68
2612.80,2449.27,0,0,0,0,CD68
2611.87,1122.32,0,0,0,0,CD68
2614.04,3143.58,0,0,0,0,CD68
2615.25,4055.11,1,0,1,0,CD68
2619.65,4452.10,1,0,0,0,CD68
2616.52,1486.82,0,0,0,0,CD68
2625.43,667.62,1,0,1,0,CD68
2626.82,3780.09,0,0,0,0,CD68
2622.70,1099.16,0,0,0,0,CD68
2634.96,1788.02,1,0,1,0,CD68
2638.53,1942.24,1,0,1,0,CD68
2620.88,4037.53,1,0,1,0,CD68
2620.43,3318.91,1,0,0,0,CD68
2636.65,1976.77,0,0,0,0,CD68
2626.67,4236.13,0,0,1,0,CD68
2630.21,894.90,1,0,1,0,CD68
2629.00,2936.64,0,0,0,0,CD68
2629.50,3357.90,1,0,0,0,CD68
2629.97,4349.42,1,0,0,0,CD68
2625.30,4489.75,1,0,0,0,CD68
2630.31,4056.13,1,0,1,0,CD68
2640.22,1178.22,0,0,0,0,CD68
2639.13,3070.08,0,0,0,0,CD68
2645.61,3739.82,0,0,0,0,CD68
2648.15,1273.74,0,0,0,0,CD68
2642.83,1999.74,0,0,0,0,CD68
2653.55,3387.20,1,0,0,0,CD68
2643.36,1310.49,0,0,0,0,CD68
2646.09,206.73,0,0,0,0,CD68
2643.33,375.67,1,0,1,0,CD68
2645.86,1041.21,1,0,0,0,CD68
2644.06,3106.98,0,0,0,0,CD68
2662.21,3314.78,1,0,0,0,CD68
2646.49,1098.38,0,0,0,0,CD68
2649.83,1671.11,1,0,0,0,CD68
2662.53,4481.09,1,0,0,0,CD68
2649.81,1223.17,0,0,0,0,CD68
2660.36,2964.55,1,0,0,0,CD68
2656.27,87.49,1,0,0,0,CD68
2658.42,1540.55,1,0,0,0,CD68
2658.67,373.84,1,0,1,0,CD68
2657.36,2843.34,1,0,0,0,CD68
2654.53,1645.86,1,0,0,0,CD68
2662.26,4073.31,1,0,1,0,CD68
2659.75,3440.24,1,0,0,0,CD68
2662.03,2914.75,1,0,0,0,CD68
2676.17,3840.53,1,0,0,0,CD68
2666.90,2879.53,1,0,0,0,CD68
2665.91,2186.93,0,0,0,0,CD68
2672.95,3248.25,1,0,0,0,CD68
2670.82,2444.09,0,0,0,0,CD68
2674.04,1036.02,1,0,0,0,CD68
2671.29,4041.38,1,0,1,0,CD68
2684.64,1955.47,0,0,0,0,CD68
2674.76,2902.81,1,0,0,0,CD68
2679.72,3721.61,1,0,0,0,CD68
2675.18,3814.22,0,0,0,0,CD68
2682.89,3912.19,1,0,0,0,CD68
2677.51,3735.49,1,0,0,0,CD68
2678.14,5.61,1,0,0,0,CD68
2680.01,118.58,1,0,0,0,CD68
2683.44,1621.37,1,0,1,0,CD68
2678.50,1986.72,0,0,0,0,CD68
2678.89,2784.57,0,0,0,0,CD68
2695.21,4493.04,1,0,0,0,CD68
2678.96,2992.12,1,0,0,0,CD68
2679.49,1916.75,0,0,1,0,CD68
2691.61,4473.25,1,0,0,0,CD68
2686.86,1735.62,1,0,1,0,CD68
2683.82,3348.00,1,0,0,0,CD68
2703.20,1932.08,0,0,0,0,CD68
2691.42,3232.77,1,0,0,0,CD68
2696.10,4337.74,1,0,0,0,CD68
2688.06,41.41,1,0,0,0,CD68
2687.11,1167.00,1,0,0,0,CD68
2688.98,3760.41,0,0,0,0,CD68
2694.47,655.05,1,0,1,0,CD68
2687.29,2128.54,0,0,0,0,CD68
2703.72,4454.83,1,0,0,0,CD68
2692.61,857.80,1,0,1,0,CD68
2695.77,1332.09,1,0,0,0,CD68
2708.31,1370.92,1,0,0,0,CD68
2695.87,2921.61,1,0,0,0,CD68
2694.49,3273.69,1,0,0,0,CD68
2698.86,3818.42,0,0,0,0,CD68
2700.95,1257.61,1,0,0,0,CD68
2699.75,1884.49,0,0,0,0,CD68
2695.40,3077.96,1,0,0,0,CD68
2698.89,3154.15,1,0,0,0,CD68
2695.80,3173.84,1,0,0,0,CD68
2705.68,615.45,1,0,0,0,CD68
2704.73,1129.59,1,0,0,0,CD68
2699.45,930.59,0,0,1,0,CD68
2704.84,4420.47,1,0,0,0,CD68
2701.65,3119.80,1,0,0,0,CD68
2705.39,1578.35,1,0,1,0,CD68
2703.54,1850.65,1,0,0,0,CD68
2706.51,3672.40,1,0,0,0,CD68
2715.45,3726.31,0,0,0,0,CD68
2713.40,2539.91,0,0,0,0,CD68
2713.35,1550.55,1,0,1,0,CD68
2717.36,520.59,1,0,0,0,CD68
2711.52,1808.76,1,0,0,0,CD68
2708.98,2567.86,0,0,0,0,CD68
2714.73,1511.01,1,0,1,0,CD68
2717.87,1861.86,0,0,0,0,CD68
2714.96,52.56,1,0,0,0,CD68
2712.09,775.18,0,0,0,0,CD68
2717.64,821.77,0,0,0,0,CD68
2725.35,1902.08,0,0,0,0,CD68
2717.44,3281.23,1,0,0,0,CD68
2715.06,4387.98,1,0,0,0,CD68
2719.88,1694.26,1,0,0,0,CD68
2719.16,3821.02,0,0,0,0,CD68
2722.71,2246.79,0,0,0,0,CD68
2724.92,2270.75,0,0,0,0,CD68
2725.39,904.85,0,0,0,0,CD68
2721.41,3342.54,0,0,0,0,CD68
2722.60,3463.81,1,0,0,0,CD68
2720.76,3691.01,1,0,0,0,CD68
2719.54,3841.88,0,0,0,0,CD68
2730.11,1081.23,1,0,0,0,CD68
2722.27,3310.62,1,0,0,0,CD68
2724.65,2962.84,1,0,0,0,CD68
2725.39,3784.93,0,0,0,0,CD68
2725.59,1731.42,1,0,0,0,CD68
2724.66,1789.87,0,0,0,0,CD68
2725.53,1471.16,1,0,1,0,CD68
2726.17,1668.66,1,0,0,0,CD68
2729.28,1707.07,1,0,0,0,CD68
2728.32,2203.32,0,0,0,0,CD68
2728.83,3059.65,1,0,0,0,CD68
2728.00,4180.50,0,0,0,0,CD68
2738.70,1151.14,1,0,0,0,CD68
2732.05,4125.66,1,0,1,0,CD68
2732.10,531.21,1,0,0,0,CD68
2732.20,569.88,1,0,0,0,CD68
2731.54,1192.00,1,0,0,0,CD68
2730.04,2725.05,0,0,0,0,CD68
2733.90,3110.09,1,0,0,0,CD68
2733.78,3395.03,1,0,0,0,CD68
2733.05,3544.26,1,0,0,0,CD68
2735.26,3949.42,1,0,0,0,CD68
2736.45,2673.41,0,0,0,0,CD68
2735.42,2979.47,1,0,0,0,CD68
2737.15,3270.25,1,0,0,0,CD68
2733.68,4050.25,1,0,1,0,CD68
2738.98,4447.94,1,0,0,0,CD68
2735.86,662.88,1,0,0,0,CD68
2737.59,1813.30,0,0,0,0,CD68
2739.71,838.66,0,0,1,0,CD68
2740.03,2788.88,0,0,0,0,CD68
2739.75,3136.50,1,0,0,0,CD68
2742.27,3736.90,1,0,0,0,CD68
2739.44,1353.28,1,0,1,0,CD68
2740.20,1452.44,1,0,1,0,CD68
2741.07,1536.69,1,0,1,0,CD68
2741.00,1671.33,0,0,0,0,CD68
2742.59,3313.72,1,0,0,0,CD68
2741.18,3639.10,1,0,0,0,CD68
2744.33,3788.94,0,0,0,0,CD68
2743.53,1774.06,0,0,0,0,CD68
2746.01,3994.01,1,0,1,0,CD68
2746.24,2749.38,0,0,0,0,CD68
2749.93,3719.71,1,0,0,0,CD68
2746.99,1338.19,1,0,1,0,CD68
2749.89,441.60,1,0,0,0,CD68
2748.76,1183.70,1,0,0,0,CD68
2749.57,2080.72,0,0,0,0,CD68
2751.06,3375.16,0,0,1,0,CD68
2756.30,3419.96,1,0,0,0,CD68
2749.86,3895.94,1,0,0,0,CD68
2753.24,4485.62,1,0,0,0,CD68
2749.99,1492.28,1,0,1,0,CD68
2750.76,1438.63,0,0,1,0,CD68
2753.44,1564.62,0,0,0,0,CD68
2753.63,1888.05,0,0,0,0,CD68
2752.15,2577.96,0,0,0,0,CD68
2752.11,2683.83,0,0,0,0,CD68
2754.88,3059.40,1,0,0,0,CD68
2757.88,4498.77,1,0,0,0,CD68
2761.28,607.48,1,1,0,0,CD68
2754.94,2476.41,0,0,0,0,CD68
2754.31,3823.65,0,0,0,0,CD68
2763.33,4444.67,1,0,0,0,CD68
2758.75,3797.19,0,0,0,0,CD68
2758.43,1945.71,0,0,0,0,CD68
2759.26,941.48,0,0,0,0,CD68
2757.98,1266.85,1,0,1,0,CD68
2759.80,2411.84,0,0,0,0,CD68
2766.31,4397.61,1,0,0,0,CD68
2760.69,1167.69,1,0,0,0,CD68
2760.28,1509.61,0,0,0,0,CD68
2761.33,2076.61,0,0,0,0,CD68
2767.24,854.27,0,0,1,0,CD68
2761.61,2028.01,0,0,0,0,CD68
2762.64,3735.75,1,0,0,0,CD68
2765.06,1550.96,0,0,0,0,CD68
2767.68,594.62,1,0,0,0,CD68
2763.12,1391.67,0,0,1,0,CD68
2765.11,4050.95,1,0,1,0,CD68
2765.89,4253.61,1,0,0,0,CD68
2768.24,4305.63,1,0,0,0,CD68
2782.89,964.47,0,0,0,0,CD68
2768.34,2053.99,0,0,0,0,CD68
2766.56,2773.62,0,0,0,0,CD68
2769.89,3279.63,1,0,1,0,CD68
2772.13,3860.36,1,0,0,0,CD68
2766.40,3873.20,1,0,0,0,CD68
2770.40,4324.67,1,0,1,0,CD68
2770.32,1576.94,0,0,0,0,CD68
2771.88,1677.94,0,0,0,0,CD68
2772.72,2317.44,0,0,0,0,CD68
2770.69,2924.42,0,0,0,0,CD68
2773.26,452.81,1,0,0,0,CD68
2774.32,401.56,1,0,0,0,CD68
2776.55,1763.10,0,1,0,0,CD68
2776.48,1561.14,0,0,0,0,CD68
2776.42,2686.72,0,0,0,0,CD68
2775.13,661.60,0,0,0,0,CD68
2778.62,922.88,1,0,0,0,CD68
2775.45,2941.55,0,0,0,0,CD68
2780.39,3099.08,1,0,0,0,CD68
2776.44,4360.67,1,0,0,0,CD68
2778.36,2407.60,0,0,0,0,CD68
2778.26,2587.63,0,0,1,0,CD68
2780.22,2637.97,0,0,0,0,CD68
2780.39,3296.59,1,0,1,0,CD68
2778.91,3419.89,1,0,0,0,CD68
2780.88,3742.08,1,0,0,0,CD68
2783.45,3765.81,1,0,0,0,CD68
2779.51,2753.30,0,0,0,0,CD68
2785.17,1011.67,0,0,0,0,CD68
2782.06,2189.76,0,0,0,0,CD68
2781.60,2702.81,0,0,0,0,CD68
2787.78,2356.97,0,0,0,0,CD68
2784.93,3547.19,1,0,1,0,CD68
2787.53,513.73,0,0,0,0,CD68
2789.05,1102.92,0,0,0,0,CD68
2790.72,2672.93,0,0,0,0,CD68
2789.81,3051.90,1,0,0,0,CD68
2789.47,3129.23,1,0,1,0,CD68
2795.46,3812.58,1,0,0,0,CD68
2796.31,3432.50,1,0,0,0,CD68
2795.38,544.51,0,0,0,0,CD68
2795.66,676.03,0,0,0,0,CD68
2792.48,1849.98,0,0,0,0,CD68
2793.87,2872.61,0,0,0,0,CD68
2795.28,525.59,0,0,0,0,CD68
2795.49,995.66,1,0,0,0,CD68
2797.35,3070.98,1,0,0,0,CD68
2794.50,3781.96,1,0,0,0,CD68
