x,y,PanCK+,CAIX+,Pimo+,Necrosis,Celltype
986.15,1765.28,0,0,0,0,CD68
980.27,2590.74,0,0,0,0,CD68
979.95,555.57,1,0,0,0,CD68
980.55,1215.47,1,0,0,0,CD68
981.43,1279.40,1,0,0,0,CD68
984.30,3388.16,1,0,1,0,CD68
991.03,1462.54,1,0,0,0,CD68
984.87,2489.15,0,0,0,0,CD68
999.59,315.56,1,0,0,0,CD68
990.37,463.15,1,0,0,0,CD68
993.52,998.29,1,0,0,0,CD68
988.93,2950.56,1,0,0,0,CD68
987.53,406.05,1,0,0,0,CD68
991.04,179.46,1,0,0,0,CD68
992.90,534.68,1,0,0,0,CD68
999.35,2495.05,0,0,0,0,CD68
990.30,3277.26,1,0,1,0,CD68
994.17,1225.63,1,0,0,0,CD68
992.50,3179.35,1,0,0,0,CD68
994.23,3210.89,1,0,0,0,CD68
998.98,1689.06,0,0,0,0,CD68
993.07,2179.67,0,0,0,0,CD68
995.71,100.83,1,0,0,0,CD68
996.81,2285.19,0,0,0,0,CD68
999.06,3134.79,1,0,0,0,CD68
997.06,4210.34,1,0,1,0,CD68
1004.36,484.51,1,0,0,0,CD68
1001.50,2516.40,0,0,0,0,CD68
1004.29,579.78,1,0,0,0,CD68
1005.51,1758.68,0,0,0,0,CD68
1008.51,1819.61,1,0,0,0,CD68
1010.27,3079.23,1,0,0,0,CD68
1007.96,4353.74,1,0,1,0,CD68
1008.00,1472.02,1,0,0,0,CD68
1010.74,1636.39,0,0,0,0,CD68
1014.22,213.14,1,0,0,0,CD68
1015.71,1462.40,1,0,0,0,CD68
1016.26,85.65,1,0,0,0,CD68
1019.49,684.08,1,0,0,0,CD68
1020.41,2508.13,0,0,0,0,CD68
1016.97,3405.39,1,0,1,0,CD68
1032.65,3028.01,1,0,0,0,CD68
1028.98,2580.87,0,0,0,0,CD68
1025.53,3198.11,1,0,0,0,CD68
1035.36,1339.46,1,0,0,0,CD68
1031.72,2526.25,0,0,0,0,CD68
1040.08,532.49,1,0,0,0,CD68
1036.25,1049.90,1,0,1,0,CD68
1044.04,4351.44,1,0,0,0,CD68
1039.32,2964.11,1,0,0,0,CD68
1045.96,4271.78,1,0,1,0,CD68
1042.37,1949.10,0,0,0,0,CD68
1044.00,4250.24,1,0,0,0,CD68
1044.01,428.72,1,0,0,0,CD68
1050.14,1450.34,1,0,0,0,CD68
1045.17,3484.40,1,0,0,1,CD68
1046.85,1730.89,0,0,0,0,CD68
1057.80,2514.15,0,0,0,0,CD68
1054.51,449.09,1,0,0,0,CD68
1050.32,3977.04,1,0,1,0,CD68
1058.43,498.82,1,0,0,0,CD68
1064.77,576.60,1,0,0,0,CD68
1062.36,628.87,1,0,0,0,CD68
1052.44,3031.46,1,0,0,0,CD68
1053.33,4200.56,1,0,1,0,CD68
1055.93,4310.85,1,0,1,0,CD68
1057.20,116.60,1,0,0,0,CD68
1062.44,195.20,1,0,0,0,CD68
1059.06,3055.76,1,0,0,0,CD68
1057.35,1727.96,0,0,0,0,CD68
1059.02,2023.94,0,0,0,0,CD68
1064.24,4443.26,1,0,0,0,CD68
1062.64,4243.30,1,0,1,0,CD68
1063.57,1751.51,0,0,0,0,CD68
1065.42,2296.50,0,0,0,0,CD68
1063.72,2959.51,1,0,0,0,CD68
1065.33,4221.28,1,0,1,0,CD68
1066.50,663.50,1,0,0,0,CD68
1072.23,3995.89,1,0,1,0,CD68
1078.57,77.69,1,0,0,0,CD68
1073.01,469.85,1,0,0,0,CD68
1071.95,4409.10,1,0,1,0,CD68
1070.09,2461.77,0,0,0,0,CD68
1075.47,1381.91,1,0,0,0,CD68
1077.11,2491.01,0,0,0,0,CD68
1079.93,2541.21,0,0,0,0,CD68
1082.72,3426.10,1,0,1,1,CD68
1083.46,121.47,1,0,0,0,CD68
1090.33,1397.94,1,0,0,0,CD68
1088.53,920.33,0,0,0,0,CD68
1086.02,215.85,1,0,0,0,CD68
1087.39,536.93,1,0,0,0,CD68
1092.13,2219.88,0,0,0,0,CD68
1090.79,4126.05,1,1,1,0,CD68
1091.52,2700.19,0,0,0,0,CD68
1087.77,4238.77,1,1,1,0,CD68
1088.65,4354.06,1,0,1,0,CD68
1098.13,349.54,0,0,0,0,CD68
1093.51,475.62,1,0,0,0,CD68
1095.11,1838.66,0,0,0,0,CD68
1097.79,2825.47,0,0,0,0,CD68
1095.24,3255.20,1,0,1,0,CD68
1093.91,3877.41,1,0,0,0,CD68
1112.75,1437.64,1,0,0,0,CD68
1109.66,898.31,1,0,0,0,CD68
1100.89,1055.81,1,0,0,0,CD68
1102.82,1157.41,1,0,0,0,CD68
1102.56,2131.87,0,0,0,0,CD68
1100.55,4185.07,1,0,0,0,CD68
1105.18,4248.32,1,0,1,0,CD68
1116.46,1717.47,0,0,0,0,CD68
1112.45,2699.67,0,0,0,0,CD68
1111.05,1110.16,1,0,0,0,CD68
1108.57,1418.59,1,0,0,0,CD68
1110.17,4232.85,1,0,1,0,CD68
1122.92,232.45,1,0,0,0,CD68
1114.56,3401.43,1,0,1,1,CD68
1120.95,3575.17,1,0,0,0,CD68
1117.40,199.00,1,0,0,0,CD68
1120.54,574.97,1,0,0,0,CD68
1115.14,1468.77,1,0,0,0,CD68
1117.62,2747.42,0,0,0,0,CD68
1123.26,490.17,1,0,0,0,CD68
1125.21,2544.09,0,0,0,0,CD68
1122.90,3017.75,1,0,1,0,CD68
1120.92,2658.49,0,0,0,0,CD68
1122.00,2590.00,0,0,0,0,CD68
1123.22,3194.84,1,0,1,0,CD68
1128.82,4283.11,1,0,1,0,CD68
1132.10,3733.17,1,0,0,0,CD68
1127.69,446.41,0,0,0,0,CD68
1126.32,2118.04,0,0,0,0,CD68
1129.16,2241.53,0,0,0,0,CD68
1130.82,3223.71,1,0,1,0,CD68
1134.72,253.67,1,0,0,0,CD68
1133.83,327.33,0,0,0,0,CD68
1135.98,1416.58,1,0,0,0,CD68
1143.42,2703.52,0,0,0,0,CD68
1139.38,1038.94,1,0,0,0,CD68
1135.54,2646.68,0,0,0,0,CD68
1135.26,1202.94,1,0,0,0,CD68
1136.84,3057.00,1,0,1,0,CD68
1135.34,3852.50,1,0,0,0,CD68
1135.14,4113.73,1,0,1,0,CD68
1138.00,2278.34,0,0,0,0,CD68
1142.91,429.47,0,0,0,0,CD68
1140.20,660.56,1,0,0,0,CD68
1141.33,920.90,1,0,0,0,CD68
1141.37,3366.78,1,0,1,0,CD68
1147.48,110.44,1,0,0,0,CD68
1146.20,3672.68,1,0,0,0,CD68
1148.40,4080.62,1,0,1,0,CD68
1145.70,841.68,1,0,0,0,CD68
1145.97,3412.56,1,0,1,1,CD68
1146.20,309.76,0,0,0,0,CD68
1163.92,456.03,0,0,0,0,CD68
1149.27,1848.52,0,0,0,0,CD68
1148.01,2370.29,0,0,0,0,CD68
1146.06,2612.44,0,0,0,0,CD68
1148.29,3432.69,1,0,1,1,CD68
1146.80,3464.14,1,0,0,1,CD68
1151.32,941.27,0,0,0,0,CD68
1153.04,3762.99,0,0,0,0,CD68
1149.22,3510.95,1,0,1,1,CD68
1151.16,1885.39,0,0,0,0,CD68
1157.34,122.27,1,0,0,0,CD68
1156.79,492.78,1,0,1,0,CD68
1158.35,640.52,1,0,0,0,CD68
1156.79,1523.52,1,0,0,0,CD68
1152.00,2132.60,0,0,0,0,CD68
1164.04,1236.67,1,0,0,0,CD68
1157.89,482.96,1,0,1,0,CD68
1158.95,2593.81,0,0,0,0,CD68
1157.69,2030.03,0,0,0,0,CD68
1159.50,4425.36,1,0,0,0,CD68
1163.18,399.98,0,0,0,0,CD68
1160.63,1469.80,0,0,0,0,CD68
1164.99,1212.22,1,0,0,0,CD68
1164.05,2476.73,0,0,0,0,CD68
1174.11,2136.99,0,0,0,0,CD68
1165.35,3067.73,1,0,1,0,CD68
1172.36,413.25,0,0,0,0,CD68
1166.53,2357.56,0,0,0,0,CD68
1165.80,2407.27,0,0,0,0,CD68
1181.92,3716.34,1,1,0,0,CD68
1172.58,388.27,0,0,0,0,CD68
1171.52,2117.78,0,0,0,0,CD68
1170.83,3023.95,1,0,1,0,CD68
1173.32,3494.60,1,1,1,1,CD68
1180.02,555.36,1,0,0,0,CD68
1178.52,795.50,1,0,0,0,CD68
1174.44,1501.54,1,0,0,0,CD68
1174.76,3321.92,1,0,1,1,CD68
1176.73,1962.55,0,0,0,0,CD68
1179.41,3051.62,1,0,1,0,CD68
1175.66,4386.34,1,0,1,0,CD68
1183.81,674.21,1,0,0,0,CD68
1186.33,1533.84,1,0,0,0,CD68
1178.72,2300.99,0,0,0,0,CD68
1182.49,2446.06,0,0,0,0,CD68
1181.08,3347.37,1,0,0,1,CD68
1181.20,4196.73,1,0,0,0,CD68
1187.23,3534.07,1,0,0,1,CD68
1187.71,4353.85,1,0,1,0,CD68
1183.50,1218.30,1,0,0,0,CD68
1188.25,439.47,0,0,0,0,CD68
1190.00,2120.07,0,0,0,0,CD68
1190.19,23.50,1,0,0,0,CD68
1188.29,3847.92,1,0,0,0,CD68
1194.35,788.77,1,0,0,0,CD68
1201.67,481.99,0,0,0,0,CD68
1204.85,2107.29,0,0,0,0,CD68
1200.23,2959.75,1,0,0,0,CD68
1204.32,135.96,1,0,0,0,CD68
1205.98,436.93,0,0,0,0,CD68
1200.96,1828.06,0,0,0,0,CD68
1203.45,383.99,1,0,0,0,CD68
1205.70,776.98,1,0,0,0,CD68
1209.26,1010.64,1,0,0,0,CD68
1209.86,1628.76,1,0,0,0,CD68
1204.69,2546.13,0,0,0,0,CD68
1208.81,3993.86,1,0,1,0,CD68
1207.93,962.67,1,0,0,0,CD68
1206.15,2652.20,0,0,0,0,CD68
1208.52,1355.47,1,0,0,0,CD68
1213.72,108.50,1,0,0,0,CD68
1210.33,1429.72,1,0,0,0,CD68
1208.77,1787.41,0,0,0,0,CD68
1210.86,2441.83,0,0,0,0,CD68
1217.63,3514.83,0,0,1,1,CD68
1216.80,325.27,1,0,1,0,CD68
1225.26,929.30,1,0,0,0,CD68
1214.64,2641.75,0,0,0,0,CD68
1214.38,4229.98,1,0,0,0,CD68
1216.64,558.90,1,0,0,0,CD68
1216.84,1059.31,1,0,0,0,CD68
1219.47,3532.04,1,0,0,1,CD68
1225.41,428.85,0,0,0,0,CD68
1225.02,803.68,1,0,0,0,CD68
1220.43,2255.53,0,0,0,0,CD68
1220.67,3889.35,1,0,0,0,CD68
1221.91,411.69,1,1,0,0,CD68
1228.30,522.78,1,0,1,0,CD68
1227.80,1403.55,1,0,0,0,CD68
1224.34,1990.14,0,0,0,0,CD68
1224.76,2052.62,0,0,0,0,CD68
1227.46,1844.25,0,0,0,0,CD68
1233.73,3850.15,1,0,0,0,CD68
1232.66,4104.23,1,0,0,0,CD68
1229.34,2039.00,0,0,0,0,CD68
1229.85,2389.20,0,0,0,0,CD68
1229.86,1908.98,0,0,0,0,CD68
1234.61,2469.54,0,0,0,0,CD68
1239.84,615.66,1,0,0,0,CD68
1235.61,2117.16,0,0,0,0,CD68
1240.18,4307.72,1,0,0,0,CD68
1237.99,4454.58,1,0,0,0,CD68
1236.89,4432.82,1,0,1,0,CD68
1241.22,2287.43,0,0,0,0,CD68
1244.72,3507.79,1,0,0,1,CD68
1244.75,647.89,1,0,0,0,CD68
1242.85,1138.21,1,0,0,0,CD68
1251.43,1513.15,1,0,0,0,CD68
1240.50,1599.00,0,0,0,0,CD68
1249.62,1686.84,1,0,0,0,CD68
1241.89,2265.94,0,0,0,0,CD68
1248.18,2453.59,0,0,0,0,CD68
1241.45,2722.28,0,0,0,0,CD68
1248.71,4401.50,1,0,0,0,CD68
1249.27,4249.08,1,0,0,0,CD68
1252.56,234.31,1,0,0,0,CD68
1244.81,3723.49,1,0,0,0,CD68
1249.95,2391.84,0,0,0,0,CD68
1252.99,825.89,1,0,0,0,CD68
1248.09,844.00,1,0,0,0,CD68
1259.13,1115.51,1,0,0,0,CD68
1249.75,2581.73,0,0,0,0,CD68
1262.59,2676.93,0,0,0,0,CD68
1260.24,304.30,1,0,1,0,CD68
1252.04,1651.98,1,0,0,0,CD68
1255.73,469.53,0,0,0,0,CD68
1256.51,1634.63,1,0,0,0,CD68
1264.11,2911.70,1,0,0,0,CD68
1256.30,3647.32,1,1,0,0,CD68
1256.40,2797.29,0,0,0,0,CD68
1262.67,4345.15,1,0,0,0,CD68
1258.03,4.07,1,0,0,0,CD68
1259.23,855.61,1,0,0,0,CD68
1256.98,1992.97,0,0,0,0,CD68
1256.11,2267.84,0,0,0,0,CD68
1262.21,3311.96,1,0,1,1,CD68
1269.90,370.91,1,0,0,0,CD68
1259.86,2818.19,1,0,0,0,CD68
1263.46,148.25,1,0,0,0,CD68
1265.18,694.03,1,0,0,0,CD68
1270.63,1085.16,1,0,0,0,CD68
1269.01,1746.38,1,0,0,0,CD68
1260.99,2710.38,0,0,0,0,CD68
1262.46,3521.04,1,0,1,1,CD68
1264.06,1527.20,1,0,0,0,CD68
1269.28,823.88,1,0,0,0,CD68
1268.81,242.32,1,0,0,0,CD68
1283.76,629.63,1,0,0,0,CD68
1275.28,777.27,1,0,0,0,CD68
1267.49,4220.96,1,1,0,0,CD68
1269.29,1873.49,0,0,0,0,CD68
1275.17,2447.62,0,0,0,0,CD68
1273.81,3559.46,1,0,1,0,CD68
1273.69,124.18,0,0,0,0,CD68
1271.33,1032.30,1,0,0,0,CD68
1274.64,3956.98,1,0,0,0,CD68
1277.33,4311.65,1,0,0,0,CD68
1281.23,282.73,1,0,0,0,CD68
1274.66,1433.93,1,0,1,0,CD68
1272.28,1594.84,1,0,0,0,CD68
1272.49,2285.22,0,0,0,0,CD68
1279.22,846.17,0,0,0,0,CD68
1274.25,3516.04,1,0,1,1,CD68
1279.26,4273.02,1,0,0,0,CD68
1279.60,248.10,1,0,0,0,CD68
1285.12,662.24,1,0,0,0,CD68
1277.68,1549.72,1,0,0,0,CD68
1288.73,2155.66,0,0,0,0,CD68
1284.16,530.05,0,0,0,0,CD68
1282.66,877.28,0,0,1,0,CD68
1282.80,1042.85,0,0,0,0,CD68
1287.37,567.89,1,0,0,0,CD68
1295.56,695.16,1,0,0,0,CD68
1288.91,1561.86,1,0,0,0,CD68
1290.34,1636.00,1,0,0,0,CD68
1292.65,742.07,1,0,0,0,CD68
1287.93,2532.50,0,0,0,0,CD68
1288.03,2653.76,0,0,0,0,CD68
1293.98,2701.53,0,0,0,0,CD68
1290.13,234.46,1,0,0,0,CD68
1292.96,342.50,1,0,1,0,CD68
1294.12,472.97,0,0,0,0,CD68
1295.94,96.73,0,0,0,0,CD68
1303.95,2877.24,1,0,0,0,CD68
1304.18,3274.05,1,0,0,1,CD68
1301.01,2414.76,0,0,0,0,CD68
1306.71,2683.20,0,0,0,0,CD68
1303.73,2810.58,1,0,0,0,CD68
1305.71,1775.64,1,0,0,0,CD68
1304.84,2742.67,0,0,0,0,CD68
1305.29,2844.82,1,0,0,0,CD68
1306.94,4031.81,1,0,0,0,CD68
1305.69,1996.43,0,0,0,0,CD68
1310.72,2645.19,0,0,0,0,CD68
1307.31,4305.18,1,0,0,0,CD68
1307.06,232.06,1,0,0,0,CD68
1307.39,2087.75,0,0,0,0,CD68
1309.56,745.53,1,0,0,0,CD68
1312.41,4053.62,1,0,0,0,CD68
1315.94,2448.70,0,0,0,0,CD68
1315.86,3104.59,1,0,1,1,CD68
1317.29,4413.94,1,0,0,0,CD68
1319.12,868.69,1,0,0,0,CD68
1322.32,1636.32,1,0,0,0,CD68
1320.00,4079.86,1,0,0,0,CD68
1321.05,3958.90,1,0,0,0,CD68
1326.19,2407.89,0,0,0,0,CD68
1336.91,2044.43,0,0,0,0,CD68
1326.97,2426.34,1,0,0,0,CD68
1329.60,362.97,1,0,0,0,CD68
1328.31,4220.53,1,0,0,0,CD68
1329.32,3217.24,1,0,1,1,CD68
1332.06,106.41,0,0,0,0,CD68
1333.17,703.87,1,0,0,0,CD68
1336.45,3724.30,1,0,0,0,CD68
1333.69,4104.29,0,0,0,0,CD68
1335.08,2008.59,0,0,0,0,CD68
1334.37,222.53,1,0,0,0,CD68
1335.18,2086.79,0,1,0,0,CD68
1339.44,3119.35,1,0,1,1,CD68
1350.35,4128.64,0,0,0,0,CD68
1340.98,4447.74,1,0,0,0,CD68
1347.58,197.25,1,0,0,0,CD68
1344.75,232.81,1,0,0,0,CD68
1343.67,172.44,0,0,0,0,CD68
1352.08,4153.31,0,0,0,0,CD68
1347.86,3494.67,1,0,1,1,CD68
1346.39,933.75,1,0,1,0,CD68
1348.04,1254.52,1,0,1,0,CD68
1348.72,155.39,0,0,0,0,CD68
1351.63,2186.03,0,0,0,0,CD68
1354.00,2674.98,1,0,0,0,CD68
1352.99,1629.71,1,0,0,0,CD68
1359.34,1436.39,1,0,1,0,CD68
1358.02,1606.00,1,0,0,0,CD68
1361.33,2022.24,0,0,0,0,CD68
1355.53,2469.42,0,0,0,0,CD68
1362.21,2698.06,0,0,0,0,CD68
1360.99,142.40,0,0,0,0,CD68
1361.91,1418.04,1,0,1,0,CD68
1363.92,249.74,1,0,0,0,CD68
1364.60,609.57,0,0,0,0,CD68
1366.52,2292.32,0,0,0,0,CD68
1366.66,216.71,1,0,0,0,CD68
1365.97,2050.24,0,0,0,0,CD68
1368.69,581.32,0,0,0,0,CD68
1376.85,965.53,1,0,1,0,CD68
1371.67,2395.74,0,0,0,0,CD68
1372.64,2511.54,0,0,0,0,CD68
1375.29,278.00,1,0,0,0,CD68
1372.68,508.84,0,0,0,0,CD68
1376.55,2020.66,0,0,0,0,CD68
1377.56,3277.94,1,0,0,1,CD68
1387.81,4059.39,1,0,0,0,CD68
1382.18,2401.10,0,0,0,0,CD68
1389.59,4025.71,1,0,0,0,CD68
1388.17,2038.82,0,0,0,0,CD68
1382.89,1413.45,1,0,1,0,CD68
1385.19,4000.55,1,0,0,0,CD68
1382.84,1768.74,1,0,0,0,CD68
1388.42,4314.53,1,0,0,0,CD68
1385.48,2167.57,0,0,0,0,CD68
1410.24,3467.66,1,0,1,1,CD68
1391.06,3532.54,1,0,1,1,CD68
1390.51,4142.31,0,0,0,0,CD68
1388.98,460.05,0,0,0,0,CD68
1392.11,1817.62,1,0,0,0,CD68
1390.15,3134.11,1,0,1,1,CD68
1394.25,3967.25,1,0,0,0,CD68
1393.01,4092.69,1,0,0,0,CD68
1400.99,826.28,1,0,1,0,CD68
1393.41,2335.80,0,0,0,0,CD68
1394.68,2730.80,1,0,0,0,CD68
1395.92,2375.06,0,0,0,0,CD68
1403.27,3435.04,1,0,1,1,CD68
1399.98,19.47,1,0,0,0,CD68
1403.69,667.34,0,0,0,0,CD68
1397.33,1318.00,1,0,1,0,CD68
1400.82,1570.39,1,0,0,0,CD68
1398.40,1674.56,1,0,0,0,CD68
1403.06,1743.80,1,0,0,0,CD68
1401.54,3342.68,1,0,0,1,CD68
1408.35,3915.53,1,0,0,0,CD68
1405.97,4329.18,1,0,0,0,CD68
1403.88,344.89,1,0,0,0,CD68
1402.68,1294.97,1,0,1,0,CD68
1406.32,2173.71,0,0,0,0,CD68
1403.69,4113.54,1,0,0,0,CD68
1408.23,4166.27,0,0,0,0,CD68
1409.57,1169.26,1,0,1,0,CD68
1412.89,2746.07,1,0,0,0,CD68
1408.68,4242.04,0,0,0,0,CD68
1408.29,2004.08,0,0,0,0,CD68
1412.11,4207.59,0,0,0,0,CD68
1415.66,1320.85,1,0,1,0,CD68
1416.47,1413.39,0,0,0,0,CD68
1412.41,1791.67,1,0,0,0,CD68
1414.33,570.67,0,0,0,0,CD68
1421.15,696.93,1,0,0,0,CD68
1416.21,3644.11,1,0,0,1,CD68
1420.55,288.46,1,0,0,0,CD68
1427.57,886.41,1,0,0,0,CD68
1424.84,408.82,0,0,0,0,CD68
1426.59,2815.05,1,0,0,0,CD68
1424.67,2570.68,1,0,0,0,CD68
1437.15,171.76,1,0,0,0,CD68
1432.21,242.99,1,0,0,0,CD68
1427.65,779.03,1,0,0,0,CD68
1429.91,976.40,1,0,1,0,CD68
1429.04,2032.57,0,0,0,0,CD68
1428.89,4169.70,0,0,0,0,CD68
1435.96,4189.91,0,0,0,0,CD68
1426.14,4305.53,1,0,0,0,CD68
1431.06,1797.07,1,0,0,0,CD68
1430.48,1996.27,0,0,0,0,CD68
1427.11,2759.92,1,0,0,0,CD68
1431.87,1440.99,1,0,1,0,CD68
1433.77,3808.96,1,0,1,0,CD68
1434.26,2538.18,1,0,0,0,CD68
1438.25,1734.34,1,0,0,0,CD68
1446.67,3930.55,1,0,0,0,CD68
1437.79,546.07,0,0,0,0,CD68
1436.62,1766.07,1,0,0,0,CD68
1438.82,2211.11,0,0,0,0,CD68
1441.18,3560.61,1,0,0,1,CD68
1440.50,2793.65,1,0,0,0,CD68
1440.45,1748.68,1,0,0,0,CD68
1443.58,2055.46,0,0,0,0,CD68
1440.91,4449.25,1,0,0,0,CD68
1443.36,1468.13,1,0,1,0,CD68
1442.39,1684.96,1,0,0,0,CD68
1443.43,1791.78,1,0,0,0,CD68
1453.21,146.96,1,0,0,0,CD68
1452.46,1063.97,1,0,1,0,CD68
1454.08,2779.79,0,0,0,0,CD68
1457.74,817.49,1,0,0,0,CD68
1456.63,3554.80,1,0,1,1,CD68
1453.58,2710.64,1,0,0,0,CD68
1452.80,3852.65,1,0,1,0,CD68
1453.90,1770.40,1,0,0,0,CD68
1462.35,2807.27,0,0,0,0,CD68
1465.32,2338.00,0,0,0,0,CD68
1455.24,3481.29,1,0,1,1,CD68
1461.27,3666.85,1,0,1,1,CD68
1462.81,2452.84,1,0,0,0,CD68
1469.04,1569.18,1,0,0,0,CD68
1474.12,2022.25,0,0,0,0,CD68
1466.15,541.68,0,0,0,0,CD68
1470.19,137.97,1,0,0,0,CD68
1469.15,2952.94,1,0,0,0,CD68
1479.26,64.07,0,0,0,0,CD68
1480.47,1272.24,1,0,0,0,CD68
1471.23,2853.98,1,0,0,0,CD68
1473.52,3926.65,1,0,0,0,CD68
1474.07,1817.30,1,0,0,0,CD68
1473.60,2738.13,1,0,0,0,CD68
1474.46,615.61,1,0,0,0,CD68
1472.56,1252.46,1,0,0,0,CD68
1482.94,1506.64,1,0,1,0,CD68
1479.11,2465.95,1,0,0,0,CD68
1476.73,454.72,0,0,0,0,CD68
1477.19,870.94,1,0,0,0,CD68
1476.43,2700.79,1,0,0,0,CD68
1480.62,603.56,1,0,0,0,CD68
1487.90,911.23,1,0,1,0,CD68
1480.38,3529.91,1,0,1,1,CD68
1483.97,356.66,1,0,0,0,CD68
1501.01,2791.67,0,0,0,0,CD68
1489.24,694.81,0,0,0,0,CD68
1499.68,109.07,1,0,0,0,CD68
1492.72,1330.74,1,0,0,0,CD68
1496.41,1360.14,1,0,1,0,CD68
1492.57,2444.02,1,0,0,0,CD68
1497.84,237.35,1,0,0,0,CD68
1496.65,611.23,1,0,0,0,CD68
1497.04,752.67,1,0,0,0,CD68
1493.55,1700.47,1,0,0,0,CD68
1494.86,1833.00,1,0,0,0,CD68
1495.33,2369.88,0,0,0,0,CD68
1495.96,2516.08,1,0,0,0,CD68
1504.76,4176.16,1,0,0,0,CD68
1513.79,870.68,0,0,0,0,CD68
1497.86,1845.00,1,0,0,0,CD68
1498.65,3528.34,1,0,1,1,CD68
1503.26,3872.34,1,0,1,1,CD68
1502.82,154.99,1,0,0,0,CD68
1505.93,595.58,1,0,0,0,CD68
1503.40,1212.34,1,0,1,0,CD68
1504.85,454.27,0,0,0,0,CD68
1524.47,901.94,1,0,0,0,CD68
1520.01,2401.55,1,0,0,0,CD68
1508.05,1305.45,1,0,0,0,CD68
1511.45,2749.42,1,0,0,0,CD68
1512.33,640.62,1,0,0,0,CD68
1513.39,2103.07,0,1,0,0,CD68
1514.58,3473.69,1,0,1,1,CD68
1512.89,3681.65,1,0,1,1,CD68
1512.64,490.55,0,0,0,0,CD68
1513.76,1250.44,1,0,1,0,CD68
1515.26,513.07,0,0,0,0,CD68
1516.81,3062.81,1,0,1,0,CD68
1521.89,187.85,1,0,0,0,CD68
1516.86,479.64,0,0,0,0,CD68
1520.14,631.41,1,0,0,0,CD68
1517.78,1010.31,1,0,1,0,CD68
1519.19,1832.13,1,0,0,0,CD68
1539.55,54.61,1,0,0,0,CD68
1524.98,1528.08,1,0,1,0,CD68
1524.69,1776.58,1,0,0,0,CD68
1527.72,2990.16,1,0,0,0,CD68
1526.72,3913.95,1,0,0,1,CD68
1526.72,1317.23,1,0,0,0,CD68
1531.74,1255.58,1,0,0,0,CD68
1535.33,879.45,1,0,0,0,CD68
1530.65,1338.13,1,0,1,0,CD68
1534.89,2349.35,1,0,0,0,CD68
1532.57,4413.14,1,0,0,0,CD68
1532.41,3808.04,1,0,0,1,CD68
1538.10,1283.27,1,0,1,0,CD68
1535.22,1760.72,1,0,0,0,CD68
1533.51,1841.94,1,0,0,0,CD68
1538.47,304.98,1,0,0,0,CD68
1536.97,484.67,0,0,0,0,CD68
1536.26,1794.89,1,0,0,0,CD68
1542.86,271.64,1,0,0,0,CD68
1538.01,1323.82,1,0,1,0,CD68
1544.80,197.92,1,0,0,0,CD68
1540.40,3944.47,1,0,1,0,CD68
1551.60,4353.25,1,0,0,0,CD68
1547.93,1390.16,1,0,1,0,CD68
1542.27,3030.31,1,0,0,0,CD68
1547.26,79.16,1,0,0,0,CD68
1549.51,1811.70,1,0,0,0,CD68
1544.80,2568.57,1,0,1,0,CD68
1545.10,4060.06,1,0,0,0,CD68
1561.47,975.00,1,0,0,0,CD68
1548.13,92.87,1,0,0,0,CD68
1548.05,1575.09,1,0,1,0,CD68
1547.75,2428.16,1,0,0,0,CD68
1559.93,36.10,1,0,0,0,CD68
1550.26,1635.87,1,0,1,0,CD68
1551.56,2241.35,1,0,0,0,CD68
1553.63,4083.92,1,0,0,0,CD68
1561.76,643.56,1,0,0,0,CD68
1556.33,950.97,1,0,1,0,CD68
1553.82,1118.86,1,0,1,0,CD68
1556.35,571.88,0,0,0,0,CD68
1557.33,2222.42,0,0,0,0,CD68
1564.93,2379.77,1,0,0,0,CD68
1567.40,2325.47,1,0,0,0,CD68
1569.32,2405.68,1,0,0,0,CD68
1563.10,3839.54,1,0,1,1,CD68
1569.42,378.39,1,0,0,0,CD68
1567.91,609.19,1,0,0,0,CD68
1569.61,1932.08,1,0,0,0,CD68
1566.69,3171.03,1,0,1,0,CD68
1572.70,2358.32,1,0,0,0,CD68
1571.18,3799.82,1,0,1,1,CD68
1574.56,3923.29,1,0,1,1,CD68
1573.39,79.75,1,0,0,0,CD68
1575.63,2113.88,0,0,0,0,CD68
1576.49,248.12,0,0,0,0,CD68
1575.46,1271.87,1,0,0,0,CD68
1579.91,2288.01,1,0,0,0,CD68
1577.84,495.31,0,0,0,0,CD68
1580.98,1369.07,1,0,1,0,CD68
1579.04,3657.87,1,0,0,1,CD68
1580.76,3940.45,1,1,1,1,CD68
1589.17,102.11,1,0,0,0,CD68
1586.90,330.85,0,0,0,0,CD68
1585.29,630.92,1,0,0,0,CD68
1580.08,3721.18,1,0,1,1,CD68
1584.39,2090.72,0,0,0,0,CD68
1586.02,4450.31,1,0,0,0,CD68
1590.19,1494.88,1,0,1,0,CD68
1589.68,382.80,1,0,0,0,CD68
1592.77,429.03,1,0,0,0,CD68
1588.93,1947.01,1,0,0,0,CD68
1601.00,991.40,1,0,0,0,CD68
1591.74,1641.11,1,0,1,0,CD68
1592.74,3679.39,1,0,0,1,CD68
1594.14,4416.67,1,0,0,0,CD68
1601.46,402.86,0,0,0,0,CD68
1597.87,1180.72,1,0,0,0,CD68
1596.34,1896.60,1,0,0,0,CD68
1605.76,3100.64,1,0,0,0,CD68
1607.27,2345.91,1,0,0,0,CD68
1605.08,1764.89,1,0,0,0,CD68
1608.72,2902.54,0,0,0,0,CD68
